,image_id,frontal,lateral,trash
32,10438_lateral.png,2.6677366201245233e-16,0.9999991655349731,8.672586773172952e-07
33,10095_lateral.png,2.4557930138158857e-21,1.0,8.279812391265295e-09
34,10459_lateral.png,7.24069623703194e-11,1.0,9.68830987657654e-11
35,10440_lateral.png,5.196225741355143e-11,0.9999126195907593,8.734194125281647e-05
36,10253_lateral.png,8.360439562871136e-10,1.0,7.629743059567318e-09
37,10001_lateral.png,5.5085653920261546e-12,1.0,1.1808654054590306e-09
38,10260_lateral.png,9.938030930077932e-20,1.0,2.25192059444268e-10
39,10041_lateral.png,1.068913651304038e-14,0.9999995231628418,5.01549152431835e-07
40,10154_lateral.png,3.7108395028985726e-19,1.0,3.6308336337498304e-09
41,10372_lateral.png,4.194077200879269e-14,0.999998927116394,1.0585719110167702e-06
42,10020_lateral.png,2.671739218751412e-10,1.0,3.038530538290729e-11
43,10465_lateral.png,3.4665865769056836e-06,0.9979534149169922,0.002043146640062332
44,10309_lateral.png,5.053722807531365e-14,0.9999998807907104,1.6900280286336056e-07
45,10380_lateral.png,2.457116107801305e-12,1.0,1.4893565547513532e-11
46,10350_lateral.png,7.916304195281984e-14,1.0,3.2082127177091024e-08
47,10354_lateral.png,4.4683595490369044e-08,0.999998927116394,1.1223800129300798e-06
48,10167_lateral.png,3.07014502709535e-08,0.9999998807907104,1.3041142210568069e-07
49,10311_lateral.png,1.9031274819947264e-11,0.9999990463256836,9.905576234814362e-07
50,10093_lateral.png,8.105016020853485e-15,0.9999996423721313,4.036065206491912e-07
51,10360_lateral.png,4.2220615892318847e-10,1.0,1.2159073747852744e-10
52,10412_lateral.png,6.22816187512143e-10,1.0,1.3315380797962462e-08
53,10113_lateral.png,1.3573120221082452e-13,0.9999995231628418,4.776213131663098e-07
54,10201_lateral.png,8.038515408870239e-10,1.0,8.085635272436775e-09
55,10310_lateral.png,2.412698929532553e-09,0.9999998807907104,1.6143056313921988e-07
56,10141_lateral.png,9.842562320727666e-08,0.9999998807907104,8.552961006103033e-09
57,10027_lateral.png,2.0141145284924278e-07,0.9997475743293762,0.0002522191498428583
58,10425_lateral.png,1.2566407097536164e-17,1.0,4.3607499833342445e-09
59,10241_lateral.png,7.122976514173374e-11,1.0,3.983124230444446e-08
60,10064_lateral.png,4.346928150766871e-08,0.9999986886978149,1.3240792213764507e-06
61,10060_lateral.png,7.389353018361078e-11,1.0,9.730612982039588e-10
62,10220_lateral.png,3.2684949497228727e-15,0.9999996423721313,3.502149468204152e-07
63,10427_lateral.png,1.3221945760477638e-10,0.9999897480010986,1.0310210200259462e-05
64,10367_lateral.png,1.1179375567632599e-12,0.9999995231628418,4.92877575197781e-07
65,10439_lateral.png,1.01270485053373e-11,1.0,2.564135535843004e-12
66,10302_lateral.png,1.4980395462771412e-05,0.9999525547027588,3.2475592888658866e-05
67,10163_lateral.png,3.2474949307470524e-07,0.9999995231628418,9.947113710495614e-08
68,10075_lateral.png,2.757148078004095e-18,1.0,2.1909334346759124e-09
69,10332_lateral.png,4.505384285994689e-20,1.0,3.058679975964651e-10
70,10046_lateral.png,7.916119203286304e-14,0.999997615814209,2.3856982807046734e-06
71,10384_lateral.png,1.522771586255666e-15,0.9999998807907104,6.745104030869697e-08
72,10413_lateral.png,1.1505080976803583e-07,0.9999998807907104,2.1098227609428477e-09
73,10196_lateral.png,9.420615736067603e-16,1.0,3.7348968362493906e-08
74,10209_lateral.png,1.950581779430749e-10,1.0,3.1736007051474946e-12
75,10414_lateral.png,3.2113170216991047e-19,1.0,3.408932303106127e-10
76,10330_lateral.png,1.2050630100478548e-21,1.0,3.980938148573365e-11
77,10028_lateral.png,5.0084278900835305e-15,0.9999998807907104,7.935829415828266e-08
78,10344_lateral.png,3.388703536256598e-15,0.9999998807907104,1.3767757423011062e-07
79,10461_lateral.png,4.325228022961092e-11,0.9995694756507874,0.00043051582179032266
80,10415_lateral.png,4.064365163869432e-12,0.9999904632568359,9.548032721795607e-06
81,10318_lateral.png,1.4676219128872958e-09,1.0,2.782581109972426e-10
82,10442_lateral.png,3.0625994895672193e-06,0.9999843835830688,1.253315986105008e-05
83,10105_lateral.png,3.013215948321135e-16,0.9999964237213135,3.5212929105910007e-06
84,10324_lateral.png,9.694390429304534e-11,1.0,1.2549399019956553e-10
85,10150_lateral.png,1.9342363266616758e-09,0.9999786615371704,2.1341573301469907e-05
86,10301_lateral.png,3.8837265492475126e-07,0.9999996423721313,1.0722822629816164e-08
87,10029_lateral.png,1.0848439302435509e-07,0.9999996423721313,2.0817276435991516e-07
88,10409_lateral.png,5.3036332717617575e-15,0.9999998807907104,7.484471353791378e-08
89,10036_lateral.png,7.549987517769738e-14,1.0,8.85578069209636e-11
90,10273_lateral.png,1.9586513744229705e-08,1.0,2.8271645441391158e-11
91,10042_lateral.png,1.691247497603854e-08,0.9999997615814209,2.1259364757497679e-07
92,10136_lateral.png,9.169887207416752e-14,0.9999992847442627,6.852185947536782e-07
93,10079_lateral.png,2.903523858162723e-16,1.0,8.683707974910249e-09
94,10174_lateral.png,2.709964685380234e-13,0.9999940395355225,5.905742909817491e-06
95,10009_lateral.png,2.651124759722734e-07,0.9999995231628418,2.10957480817342e-07
96,10177_lateral.png,5.3144287066745136e-14,0.9999996423721313,3.039660043668846e-07
97,10374_lateral.png,6.912200719365693e-16,1.0,3.5641622986304355e-08
98,10369_lateral.png,1.678771610613694e-08,1.0,2.410933852559083e-08
99,10055_lateral.png,3.96844467009938e-11,1.0,2.3151938699506047e-10
100,10433_lateral.png,9.294538472204295e-08,0.9999998807907104,1.3353167460650184e-09
101,10280_lateral.png,7.067215689647111e-16,0.9999998807907104,1.5943727760259208e-07
102,10389_lateral.png,1.4606504148971622e-18,1.0,5.135299740999244e-09
103,10073_lateral.png,1.7905440059920496e-15,1.0,3.6806834913249986e-08
104,10238_lateral.png,1.104418001496299e-09,0.9999616146087646,3.8440266507677734e-05
105,10145_lateral.png,1.3228652733232593e-06,0.9937641620635986,0.0062345415353775024
106,10349_lateral.png,5.9633318248708544e-12,0.9999985694885254,1.3757048691331875e-06
107,10420_lateral.png,4.2066087145207175e-15,0.9999997615814209,2.8462585532906814e-07
108,10070_lateral.png,2.014984533393882e-11,0.9999392032623291,6.073526674299501e-05
109,10287_lateral.png,1.117111966746233e-18,1.0,1.4243975443584134e-10
110,10185_lateral.png,2.744215965577723e-10,1.0,3.2969852542530376e-11
111,10451_lateral.png,2.861760528121435e-15,0.9999996423721313,2.98243179486235e-07
112,10160_lateral.png,5.504585485750736e-15,0.9999998807907104,1.1122026677412578e-07
113,10266_lateral.png,5.433446403912967e-08,0.9999984502792358,1.5532134511886397e-06
114,10120_lateral.png,1.7663068732006097e-20,1.0,1.0760451557567663e-10
115,10256_lateral.png,0.000271821889327839,0.999717652797699,1.0529201063036453e-05
116,10370_lateral.png,1.6622802093135824e-11,0.9999904632568359,9.507016329735052e-06
117,10436_lateral.png,1.675731664541047e-09,1.0,2.605704818581245e-10
118,10315_lateral.png,7.393953071338499e-13,0.9999786615371704,2.1392639609985054e-05
119,10222_lateral.png,1.8741519625109504e-07,0.9999994039535522,3.0936340067455603e-07
120,10132_lateral.png,1.861874778796846e-07,0.9999997615814209,1.106353453295128e-09
121,10411_lateral.png,4.95707424760794e-12,0.9999994039535522,5.639627147502324e-07
122,10250_lateral.png,3.4766998169288854e-09,1.0,5.029558991509475e-10
123,10100_lateral.png,5.3567951771138055e-18,0.9999998807907104,6.239582006628552e-08
124,10406_lateral.png,1.4696750760823107e-13,1.0,2.0907220399379867e-10
125,10421_lateral.png,2.440003754600184e-11,0.9996635913848877,0.0003364294534549117
126,10464_lateral.png,2.3475701937947235e-10,1.0,1.2538212655621717e-12
127,10096_lateral.png,1.1071155547881517e-08,0.9971043467521667,0.002895673969760537
128,10119_lateral.png,3.3301802981888784e-10,1.0,2.2247776954031906e-09
129,10341_lateral.png,9.30862696901227e-15,0.9999998807907104,1.332331294179312e-07
130,10054_lateral.png,7.149879299728212e-11,0.9999837875366211,1.6260952179436572e-05
131,10014_lateral.png,1.0083078086532823e-15,0.9999995231628418,5.066272024123464e-07
132,10305_lateral.png,8.151023859463244e-17,1.0,2.507704932597221e-09
133,10094_lateral.png,4.746429486425507e-13,0.9999003410339355,9.967669757315889e-05
134,10159_lateral.png,3.4090639200456962e-09,1.0,1.688507333952316e-09
135,10004_lateral.png,7.332637608215009e-09,0.9999997615814209,2.2065316329644702e-07
136,10410_lateral.png,1.0807806871682146e-09,1.0,1.3276299547573811e-12
137,10180_lateral.png,3.150042171551348e-10,1.0,1.139073627087761e-10
138,10339_lateral.png,7.235642579615353e-15,1.0,4.8823299181322e-08
139,10444_lateral.png,6.5236955585199115e-18,1.0,2.7088444820577706e-09
140,10061_lateral.png,1.915717984957155e-05,0.9999790191650391,1.7655262354310253e-06
141,10147_lateral.png,4.2619306385915587e-14,0.9999995231628418,4.961315767104679e-07
142,10362_lateral.png,1.5358422699515747e-19,1.0,3.40620254224433e-10
143,10342_lateral.png,3.5691610378307814e-07,0.9999990463256836,5.396142910285562e-07
144,10210_lateral.png,1.4796259850011556e-21,1.0,3.0148959717646306e-11
145,10006_lateral.png,1.409797500961929e-09,0.9993613362312317,0.0006386515451595187
146,10398_lateral.png,1.8321050232472658e-10,1.0,4.196686401169991e-12
147,10194_lateral.png,1.492715091444552e-05,0.9999129772186279,7.210974581539631e-05
148,10291_lateral.png,2.1834338781445695e-08,1.0,6.700129895342855e-10
149,10082_lateral.png,3.2938974898338857e-12,1.0,3.2189850784902774e-10
150,10171_lateral.png,7.374639787727233e-11,1.0,3.197517250974613e-11
151,10377_lateral.png,8.388568173423039e-10,1.0,9.71948299621772e-10
152,10348_lateral.png,1.715981870487049e-11,0.9999996423721313,3.339273177971336e-07
153,10357_lateral.png,3.3275127098164603e-10,0.9997307658195496,0.0002691779227461666
154,10157_lateral.png,1.0792146256516366e-12,0.9999990463256836,9.118084562942386e-07
155,10133_lateral.png,2.683319061738687e-12,1.0,7.702328358449861e-12
156,10172_lateral.png,6.110013883731114e-11,1.0,2.275621913128134e-09
157,10252_lateral.png,6.640352157027962e-10,0.9999395608901978,6.0476122598629445e-05
158,10102_lateral.png,6.352894210692739e-09,1.0,1.7454730993904377e-08
159,10296_lateral.png,3.4555420590914876e-12,0.9999990463256836,9.678724381956272e-07
160,10307_lateral.png,1.1708859361207334e-15,1.0,4.1989451915469544e-08
161,10452_lateral.png,1.7754407721781718e-08,1.0,4.368586203895575e-08
162,10314_lateral.png,1.3058570463018477e-17,0.9999996423721313,3.279777160969388e-07
163,10325_lateral.png,4.3242600611392845e-09,0.9998939037322998,0.0001060384456650354
164,10364_lateral.png,5.884862597227425e-10,1.0,3.362383438343386e-08
165,10462_lateral.png,5.3809250281987124e-17,1.0,2.4658771025087844e-08
166,10224_lateral.png,1.358400614215327e-09,1.0,6.214215947375479e-11
167,10114_lateral.png,4.3077080791320554e-10,1.0,6.066499299434147e-12
168,10104_lateral.png,5.932810403773436e-16,1.0,1.4018844973762157e-09
169,10363_lateral.png,1.8510448165573457e-14,0.9999985694885254,1.4210714880391606e-06
170,10435_lateral.png,1.1033883496550795e-13,0.9999998807907104,1.3242278384950623e-07
171,10327_lateral.png,1.1936784015912646e-16,1.0,5.805409930559335e-09
172,10130_lateral.png,5.955505195757237e-17,1.0,2.1752907031213908e-08
173,10168_lateral.png,7.406409503979503e-15,0.9999997615814209,1.896971895121169e-07
174,10142_lateral.png,2.2931199161746463e-09,1.0,1.3435373646952797e-10
175,10290_lateral.png,3.7094656590852537e-07,0.9999954700469971,4.118980086786905e-06
176,10213_lateral.png,7.614795093825128e-17,1.0,1.4617224763924241e-08
177,10033_lateral.png,3.6621118464086333e-13,0.9999985694885254,1.4074506680117338e-06
178,10394_lateral.png,1.231042767724233e-10,1.0,6.043271352090818e-13
179,10274_lateral.png,5.464691477108374e-10,1.0,2.69281180687031e-10
180,10050_lateral.png,4.404816095204822e-11,1.0,6.932795808788084e-13
181,10131_lateral.png,1.3749472393964624e-10,1.0,4.462095759549811e-08
182,10202_lateral.png,5.8955857973330694e-09,0.9988414645195007,0.0011586154578253627
183,10404_lateral.png,1.5789505170867154e-15,1.0,4.968181244180414e-08
184,10205_lateral.png,3.975420526103335e-08,1.0,7.049901107336609e-09
185,10230_lateral.png,6.460123408436047e-11,1.0,8.706250130552373e-12
186,10146_lateral.png,6.980540819857828e-14,0.9999152421951294,8.480231190333143e-05
187,10125_lateral.png,1.339195837557483e-10,0.9999982118606567,1.7845551383288694e-06
188,10365_lateral.png,1.869290019358152e-19,1.0,6.724865664331503e-10
189,10246_lateral.png,2.772664414652426e-17,1.0,5.092033017461972e-09
190,10336_lateral.png,9.545249519179316e-14,0.9999605417251587,3.945383650716394e-05
191,10110_lateral.png,2.5236815199898313e-18,1.0,2.112234137596758e-10
192,10103_lateral.png,2.4159041434046458e-09,1.0,2.046459890436836e-09
193,10173_lateral.png,6.171732193112068e-17,1.0,1.3976828583395218e-08
194,10463_lateral.png,2.0770762361585135e-14,0.9999998807907104,1.6819356574160338e-07
195,10074_lateral.png,4.503584845044959e-18,1.0,7.891837183748862e-10
196,10071_lateral.png,3.772661255141257e-17,1.0,1.2300066742909621e-08
197,10247_lateral.png,1.860633869199546e-09,0.9999996423721313,3.8323423723340966e-07
198,10137_lateral.png,1.0928309812641146e-08,1.0,1.876154120949991e-09
199,10455_lateral.png,3.2936294750568473e-13,0.9999992847442627,7.081790158736112e-07
200,10401_lateral.png,5.695541176464758e-07,0.9999992847442627,1.7182610179133917e-07
201,10317_lateral.png,1.2339909494823629e-16,0.9999955892562866,4.452600933291251e-06
202,10261_lateral.png,1.1183827301752824e-13,0.9999995231628418,4.943047997585381e-07
203,10322_lateral.png,6.831307786114849e-08,0.9999998807907104,5.231132860217258e-09
204,10292_lateral.png,1.066664800930539e-08,1.0,2.7457880413805924e-09
205,10025_lateral.png,2.391974931015284e-06,0.9999967813491821,7.818634344403108e-07
206,10338_lateral.png,2.1160966723462668e-14,0.9999998807907104,1.0933797511825105e-07
207,10396_lateral.png,0.007205704692751169,0.8515167832374573,0.14127753674983978
208,10395_lateral.png,1.3009045229939176e-11,1.0,3.543758385696205e-12
209,10353_lateral.png,5.225788551888044e-11,0.9999934434890747,6.546421900566202e-06
210,10358_lateral.png,9.945151391863374e-14,0.9999998807907104,1.2464160192848794e-07
211,10281_lateral.png,5.22997020447084e-15,0.9999980926513672,1.930585540321772e-06
212,10179_lateral.png,7.294684821468334e-12,1.0,1.3683111718329477e-12
213,10165_lateral.png,3.875694541368617e-15,1.0,4.231797134934823e-08
214,10181_lateral.png,4.1264900025629603e-13,0.9999761581420898,2.3871594748925418e-05
215,10297_lateral.png,6.750998414808973e-13,0.9999985694885254,1.4867215440972359e-06
216,10017_lateral.png,1.1174667441382624e-10,0.999947190284729,5.276687807054259e-05
217,10126_lateral.png,1.1230314333370624e-15,1.0,2.7338538544086077e-08
218,10282_lateral.png,9.382869954432675e-19,1.0,2.992207592811269e-09
219,10035_lateral.png,2.5572324258149592e-09,0.9999996423721313,3.0225416480789136e-07
220,10121_lateral.png,1.872187219453619e-19,0.9999998807907104,1.4670061432298098e-07
221,10040_lateral.png,4.800666530968556e-10,1.0,2.6571247424556077e-09
222,10265_lateral.png,2.1320929466384086e-09,1.0,7.05327352079621e-10
223,10320_lateral.png,2.2739738980703805e-08,0.9999998807907104,1.42028412142281e-07
224,10335_lateral.png,4.349970730843644e-11,1.0,6.881262486907458e-12
225,10334_lateral.png,2.816535850033719e-12,0.9999951124191284,4.867150892096106e-06
226,10109_lateral.png,6.682257828669047e-14,0.9999994039535522,6.302568635874195e-07
227,10299_lateral.png,5.14532239037635e-08,1.0,6.119968976037171e-09
228,10005_lateral.png,3.54291335852297e-12,1.0,3.053118174944913e-11
229,10158_lateral.png,1.0872203477455573e-18,1.0,6.347138370443872e-10
230,10087_lateral.png,1.3579297686305836e-08,1.0,3.1467692340747533e-10
231,10192_lateral.png,4.083293599077553e-12,1.0,1.4596238662178962e-09
232,10407_lateral.png,3.694924475534749e-17,1.0,2.2653843245734606e-09
233,10134_lateral.png,9.217208052973873e-17,1.0,1.621937428808451e-08
234,10008_lateral.png,4.101846116100205e-06,0.9999945163726807,1.4052936876396416e-06
235,10053_lateral.png,1.283038475463627e-08,1.0,4.960754917959775e-09
236,10283_lateral.png,5.680335313229534e-09,1.0,2.821360700622222e-09
237,10225_lateral.png,4.704658104065507e-12,1.0,4.1677005596651995e-11
238,10072_lateral.png,1.7754361476738095e-17,1.0,1.6682373260579197e-09
239,10086_lateral.png,7.830788101292896e-12,0.9999942779541016,5.702483122149715e-06
240,10135_lateral.png,2.9785836991313985e-11,1.0,3.1879977768767276e-08
241,10000_lateral.png,8.992345534863944e-09,0.9981111288070679,0.0018888481426984072
242,10022_lateral.png,1.5094675127227448e-18,1.0,4.823870192183222e-10
243,10255_lateral.png,2.231526963214492e-08,0.9999996423721313,3.229196749998664e-07
244,10116_lateral.png,2.35755137634186e-10,0.9999932050704956,6.832285180280451e-06
245,10460_lateral.png,1.7522958941147305e-18,1.0,3.82493858808175e-09
246,10007_lateral.png,3.989046426511322e-09,0.9999774694442749,2.254522951261606e-05
247,10379_lateral.png,1.2790327370896106e-17,1.0,3.7134713082309645e-09
248,10216_lateral.png,4.506201634058016e-08,0.9999997615814209,2.094805893193552e-07
249,10059_lateral.png,1.909161610540947e-14,1.0,3.681118698750652e-08
250,10152_lateral.png,0.0005635198904201388,0.9973666071891785,0.002069855574518442
251,10083_lateral.png,4.579189285381204e-16,0.9999998807907104,6.784573969298435e-08
252,10189_lateral.png,2.803938247493594e-15,1.0,2.653489694637301e-08
253,10039_lateral.png,1.8677165822463478e-17,0.9999998807907104,1.6958807691480615e-07
254,10259_lateral.png,8.88702838973594e-16,1.0,2.7518975542761837e-08
255,10417_lateral.png,4.437867573425791e-10,1.0,9.183713685356754e-12
256,10166_lateral.png,2.963775752595765e-11,1.0,1.3936040099693514e-09
257,10065_lateral.png,1.625997797471653e-16,1.0,1.3134322074392912e-08
258,10430_lateral.png,1.1528898669066479e-10,1.0,9.969478020899203e-11
259,10248_lateral.png,1.3369427787068844e-09,1.0,3.6151885929314176e-09
260,10387_lateral.png,3.311454221943677e-08,1.0,6.996329626751674e-10
261,10321_lateral.png,1.764954501992655e-11,1.0,3.878414516628181e-12
262,10175_lateral.png,1.4466699838067143e-08,1.0,1.879097988322087e-09
263,10162_lateral.png,6.915498035331424e-11,0.9999974966049194,2.4857636162778363e-06
264,10148_lateral.png,8.416215316869784e-17,1.0,8.849778687647358e-09
265,10418_lateral.png,2.0104920395169756e-07,0.9999997615814209,5.942685987747609e-08
266,10239_lateral.png,1.5919209795796072e-18,1.0,2.6997251101334996e-09
267,10422_lateral.png,1.560558121127542e-05,0.9999843835830688,1.2083343214897013e-08
268,10200_lateral.png,8.851124833064716e-10,1.0,4.981811629889421e-10
269,10295_lateral.png,3.3346361782982115e-10,1.0,2.087774175763002e-09
270,10289_lateral.png,8.680405727545804e-09,0.9999018907546997,9.814966324483976e-05
271,10272_lateral.png,1.616681811480395e-14,1.0,2.8947818364599698e-08
272,10124_lateral.png,0.003931031096726656,0.9926230907440186,0.0034458404406905174
273,10057_lateral.png,4.037312262283876e-09,0.9999996423721313,3.9613917124370346e-07
274,10038_lateral.png,3.3595561887977965e-08,1.0,9.779038689927688e-11
275,10080_lateral.png,3.644219148668526e-08,1.0,3.6898716720967784e-11
276,10019_lateral.png,4.5065408788578024e-14,1.0,1.5600583325170447e-11
277,10286_lateral.png,6.638938704339736e-11,1.0,9.377501379581599e-12
278,10268_lateral.png,2.8895489516747586e-13,0.9999879598617554,1.2020406757073943e-05
279,10467_lateral.png,7.818630263859425e-18,1.0,3.890459954192238e-09
280,10402_lateral.png,1.0137264901751049e-15,0.9999994039535522,5.646435283779283e-07
281,10371_lateral.png,1.1873465264374689e-13,0.9999879598617554,1.2020545000268612e-05
282,10066_lateral.png,5.4655984627061116e-08,0.9999990463256836,1.007866103464039e-06
283,10092_lateral.png,3.2436986430184334e-10,0.9998700618743896,0.00012989327660761774
284,10308_lateral.png,2.7610150254986365e-07,0.9999997615814209,4.795344565877713e-08
285,10405_lateral.png,1.6074512955802903e-18,1.0,2.769312834605131e-10
286,10293_lateral.png,1.3455305758469649e-09,1.0,3.052540620274158e-08
287,10432_lateral.png,3.125411821708335e-12,1.0,3.369718393209098e-10
288,10214_lateral.png,3.1804997524531586e-10,0.9999961853027344,3.7954428080411162e-06
289,10443_lateral.png,2.837216001469288e-16,1.0,1.902830959465973e-08
290,10107_lateral.png,4.4301321330925364e-16,0.9999998807907104,1.609552384707058e-07
291,10091_lateral.png,1.0335827424037586e-15,0.9999997615814209,2.570051265138318e-07
292,10187_lateral.png,1.287649406723915e-14,0.9999988079071045,1.1791463521149126e-06
293,10063_lateral.png,8.142280449874306e-08,0.9999998807907104,2.8825322129222286e-09
294,10229_lateral.png,1.6809141856199972e-09,1.0,3.879496376923974e-11
295,10390_lateral.png,6.503550764591637e-08,0.9999997615814209,6.827646359397477e-08
296,10169_lateral.png,6.805164608013329e-24,1.0,2.431512977074668e-11
297,10445_lateral.png,3.892953168541169e-17,1.0,5.140130543423993e-09
298,10356_lateral.png,9.355865041027478e-12,0.9999960660934448,3.900049705407582e-06
299,10383_lateral.png,7.297286906682299e-12,1.0,2.5154930916038154e-10
300,10419_lateral.png,5.886187370851559e-11,0.9999815225601196,1.8437493054079823e-05
301,10235_lateral.png,7.745898367161885e-10,0.9999998807907104,8.310652077625491e-08
302,10284_lateral.png,9.893904362456851e-09,0.9999998807907104,9.713838977631895e-08
303,10351_lateral.png,1.0561489034444094e-05,0.9998260140419006,0.0001633591891732067
304,10011_lateral.png,7.751163266789263e-09,0.9999997615814209,2.3597391418661573e-07
305,10368_lateral.png,5.216444498579165e-10,1.0,3.60040365576797e-11
306,10097_lateral.png,9.76093769240662e-16,1.0,1.7471384339273754e-08
307,10263_lateral.png,6.612796790185504e-13,1.0,5.891586524198189e-11
308,10048_lateral.png,3.209584019999573e-14,0.9999974966049194,2.5170324988721404e-06
309,10032_lateral.png,2.822745834817064e-13,0.9999969005584717,3.122974248981336e-06
310,10062_lateral.png,1.888975358511208e-13,0.999997615814209,2.419415977783501e-06
311,10098_lateral.png,3.8459124773737585e-09,1.0,6.72649491662014e-10
312,10219_lateral.png,1.5674621323125137e-10,1.0,4.734991287946855e-10
313,10347_lateral.png,3.160661066203829e-08,0.9999997615814209,2.588292318250751e-07
314,10139_lateral.png,3.2781211078969363e-09,1.0,1.8270415735877066e-10
315,10012_lateral.png,1.1770602272797885e-17,1.0,1.1113222342373774e-08
316,10319_lateral.png,2.125596409996433e-08,0.9999995231628418,4.4506171548164275e-07
317,10352_lateral.png,2.8957914625232783e-12,0.9999978542327881,2.129514996340731e-06
318,10331_lateral.png,1.2657397796544956e-08,0.999981164932251,1.8775903299683705e-05
319,10343_lateral.png,2.6644349304660864e-07,0.9999997615814209,3.413560989429243e-08
320,10037_lateral.png,9.174162352108134e-14,1.0,3.3422053319354106e-11
321,10203_lateral.png,3.179218100598743e-15,1.0,4.508747153408876e-08
322,10378_lateral.png,3.7284387274620634e-13,1.0,6.264199635354004e-14
323,10056_lateral.png,1.6160954519062187e-11,1.0,3.05718384635556e-12
324,10081_lateral.png,1.2318983522163762e-07,0.9999998807907104,1.7845666278049066e-08
325,10458_lateral.png,2.6385416421192964e-11,1.0,3.756196187421068e-10
326,10002_lateral.png,1.265742372025258e-11,1.0,6.27940766051438e-09
327,10399_lateral.png,2.1984026520727304e-15,0.9999998807907104,1.0040423603641102e-07
328,10049_lateral.png,1.076584066339592e-08,1.0,1.341051936165627e-09
329,1.2.826.0.1.3680043.8.498.11366878438652525745202324768459886308-c.png,5.747013710788451e-05,0.00014579662820324302,0.9997968077659607
330,1.2.826.0.1.3680043.8.498.10111879479980116660072960146970217082-c.png,2.8386177291395143e-05,0.00215880642645061,0.9978127479553223
331,1.2.826.0.1.3680043.8.498.60590047565886857071192988173433861111-c.png,0.010988163761794567,0.0016240427503362298,0.9873878359794617
332,1.2.826.0.1.3680043.8.498.27960763712640103917928339521743060430-c.png,3.097232183790766e-05,0.0008154434035532176,0.9991536140441895
333,1.2.826.0.1.3680043.8.498.11154819012720659139394406394594718465-c.png,8.788189916231204e-06,0.00048181769670918584,0.999509334564209
334,1.2.826.0.1.3680043.8.498.40359932981956163394016536174708622849-c.png,0.002855688566341996,0.004357645288109779,0.992786705493927
335,1.2.826.0.1.3680043.8.498.47777620977928945601091211816498568989-c.png,0.0004357114667072892,0.0018801564583554864,0.997684121131897
336,1.2.826.0.1.3680043.8.498.74319980761939975651940872923895814836-c.png,1.9235527361161076e-05,0.00020327551465015858,0.9997774958610535
337,1.2.826.0.1.3680043.8.498.30762240215158897025882177121906309613-c.png,8.838081271278497e-07,5.4411328164860606e-05,0.9999446868896484
338,1.2.826.0.1.3680043.8.498.47124940692338562612193231325754226230-c.png,0.0001515291805844754,0.0005359133356250823,0.9993125200271606
